duration,protocol_type,src_bytes,dst_bytes,land,wrong_fragment,urgent,num_failed_logins,logged_in,num_compromised,root_shell,num_root,serror_rate,rerror_rate,same_srv_rate,flag,attack_type,target
3.5391,tcp,1516,4505,0,0,0,0,1,0,0,0,0.0161,0.0704,0.8715,SF,normal,0
1.5026,tcp,245,0,1,0,0,0,0,0,0,0,0.9215,0.1485,0.9008,SF,DoS,1
0.1515,tcp,90,0,1,2,0,0,0,0,0,0,0.7073,0.063,0.8258,S0,DoS,1
1.7188,tcp,4363,2927,0,0,0,0,1,0,0,0,0.0829,0.0314,0.7835,SF,normal,0
2.4983,tcp,3570,3335,0,0,0,0,1,0,0,0,0.0316,0.0939,0.7788,SF,normal,0
2.4087,tcp,3728,1868,0,0,0,0,1,0,0,0,0.056,0.0134,0.7601,S0,normal,0
0.5787,tcp,4532,3914,0,0,0,0,1,0,0,0,0.0393,0.0118,0.7677,SF,normal,0
0.035,tcp,229,0,0,0,0,0,0,0,0,0,0.7963,0.0802,0.8035,S0,DoS,1
0.205,icmp,378,0,0,0,0,0,0,0,0,0,0.9117,0.0263,0.8887,S0,DoS,1
4.0427,icmp,3574,196,0,0,0,0,0,0,0,0,0.0734,0.1,0.8218,REJ,normal,0
0.7641,tcp,761,3589,0,0,0,0,1,0,0,0,0.0906,0.0545,0.8396,SF,normal,0
1.6045,tcp,11309,11629,0,0,0,0,1,4,0,1,0.1315,0.0365,0.597,RSTO,U2R,1
0.4653,udp,4914,4409,0,0,0,0,1,0,0,0,0.058,0.0648,0.8031,SF,normal,0
0.0694,udp,15,0,0,0,0,0,0,0,0,0,0.7203,0.0478,0.9313,SF,DoS,1
4.6329,udp,4754,4987,0,0,0,0,1,0,0,0,0.0655,0.0457,0.8168,SF,normal,0
7.6055,tcp,4938,1516,0,0,0,0,1,0,0,0,0.0827,0.0907,0.7352,SF,normal,0
0.4322,icmp,1037,2294,0,1,0,0,0,0,0,0,0.0464,0.0505,0.8064,SF,normal,0
0.1016,udp,7,0,0,0,0,0,0,0,0,0,0.8888,0.0101,0.8581,REJ,DoS,1
1.6022,tcp,10863,10963,0,0,0,2,1,6,0,1,0.0711,0.0773,0.4611,SF,U2R,1
1.395,udp,1450,4201,0,0,0,0,1,0,0,0,0.0996,0.0742,0.8844,SF,normal,0
2.9173,icmp,985,1300,0,0,0,0,1,0,0,0,0.0019,0.0401,0.7772,SF,normal,0
3.0744,icmp,631,2192,0,0,0,0,1,0,0,0,0.0303,0.0435,0.9687,S0,normal,0
6.3438,tcp,3850,3754,0,0,0,0,0,0,0,0,0.0684,0.0625,0.9027,SF,normal,0
3.6383,tcp,3716,2804,0,0,0,0,1,0,0,0,0.0673,0.0137,0.7068,SF,normal,0
2.0282,tcp,2330,2766,0,0,0,0,0,0,0,0,0.0512,0.0328,0.8007,SF,normal,0
0.3561,udp,612,863,0,0,0,2,0,1,0,0,0.5879,0.5894,0.1108,REJ,Probe,1
8.481,tcp,2390,169,0,0,0,0,1,0,0,0,0.0061,0.0817,0.7129,SF,normal,0
1.6087,udp,3059,982,0,0,0,0,1,0,0,0,0.078,0.0929,0.7201,SF,normal,0
10.5689,tcp,2533,6096,0,0,0,2,1,1,0,0,0.2241,0.3386,0.661,SF,R2L,1
7.1299,udp,4834,184,0,0,0,0,1,0,0,0,0.031,0.0187,0.7349,SF,normal,0
21.0427,tcp,15562,4479,0,0,0,0,1,4,1,2,0.1204,0.1297,0.7861,SF,U2R,1
1.0984,tcp,238,242,0,0,0,0,1,0,0,0,0.0845,0.091,0.8388,SF,normal,0
15.9487,tcp,2771,6379,0,0,0,3,0,0,0,0,0.2818,0.2232,0.667,SF,R2L,1
1.1906,icmp,151,0,0,0,0,0,0,0,0,0,0.833,0.0823,0.8096,REJ,DoS,1
3.8509,udp,793,376,0,0,0,1,1,0,0,0,0.5913,0.544,0.2398,SF,Probe,1
20.7857,tcp,18824,10933,0,0,0,1,1,2,1,1,0.1917,0.011,0.5167,SF,U2R,1
5.5921,tcp,4294,844,0,0,0,0,1,0,0,0,0.0611,0.0217,0.8844,SF,normal,0
6.3765,tcp,5602,7675,0,0,0,1,1,9,1,3,0.0192,0.1594,0.4875,SF,U2R,1
4.8785,tcp,1724,1906,0,0,0,0,1,0,0,0,0.0755,0.0353,0.9354,REJ,normal,0
10.6214,tcp,4957,337,0,0,0,0,1,0,0,0,0.0904,0.0622,0.961,SF,normal,0
5.3626,udp,391,1312,0,0,0,0,1,0,0,0,0.0405,0.057,0.8558,SF,normal,0
0.0519,tcp,339,0,0,1,0,0,0,0,0,0,0.7648,0.0655,0.8044,S0,DoS,1
4.983,tcp,3957,2077,0,0,0,0,1,0,0,0,0.0825,0.0507,0.8621,SF,normal,0
0.5521,tcp,305,0,0,0,0,0,0,0,0,0,0.8559,0.1211,0.994,RSTO,DoS,1
0.3743,icmp,158,0,0,1,0,0,0,0,0,0,0.7296,0.1355,0.9126,REJ,DoS,1
1.879,udp,719,924,0,0,0,0,1,0,0,0,0.5231,0.4623,0.2732,SF,Probe,1
0.6776,tcp,586,457,0,0,0,1,0,0,0,0,0.4923,0.2423,0.4616,S0,Probe,1
19.6589,tcp,3691,4707,0,0,0,0,0,0,0,0,0.0606,0.0312,0.8331,SF,normal,0
1.4258,tcp,2943,1635,0,0,0,0,1,0,0,0,0.0167,0.0916,0.969,REJ,normal,0
2.5746,udp,2246,2924,0,0,0,0,0,0,0,0,0.022,0.0315,0.9365,SF,normal,0
2.2171,icmp,1569,1079,0,0,0,0,1,0,0,0,0.0293,0.014,0.9092,SF,normal,0
8.1162,icmp,2673,2884,0,0,0,0,1,0,0,0,0.0665,0.0778,0.8399,S0,normal,0
7.8018,tcp,220,1601,0,0,0,0,1,0,0,0,0.0642,0.0311,0.7239,SF,normal,0
3.0718,tcp,926,1528,0,0,0,0,1,0,0,0,0.0293,0.0355,0.8566,SF,normal,0
17.4395,tcp,4861,1638,0,0,0,1,1,4,0,4,0.0358,0.0034,0.4799,SF,U2R,1
0.0564,tcp,56,0,0,1,0,0,0,0,0,0,0.9234,0.1089,0.8771,S0,DoS,1
9.1163,tcp,129,1571,0,0,0,0,0,0,0,0,0.0165,0.0891,0.9973,SF,normal,0
0.1728,tcp,228,0,1,3,0,0,0,0,0,0,0.8936,0.1847,0.9893,REJ,DoS,1
9.8834,udp,3329,1495,0,0,0,0,1,0,0,0,0.0819,0.0599,0.7066,SF,normal,0
1.2991,tcp,1156,1545,0,0,0,0,1,0,0,0,0.0765,0.0935,0.7158,SF,normal,0
0.5138,icmp,294,0,0,1,0,0,0,0,0,0,0.9398,0.0146,0.9482,RSTO,DoS,1
6.0307,udp,1894,1508,0,0,0,0,1,0,0,0,0.0974,0.082,0.9978,SF,normal,0
11.3051,tcp,4124,712,0,0,0,0,1,0,0,0,0.0928,0.0079,0.9492,SF,normal,0
19.0933,tcp,14020,14361,0,0,0,2,1,3,1,1,0.1104,0.0315,0.4323,SF,U2R,1
26.9992,tcp,8679,2822,0,0,0,1,0,0,0,0,0.2186,0.4004,0.3904,SF,R2L,1
0.2426,icmp,50,0,0,0,0,0,0,0,0,0,0.7324,0.1392,0.9469,SF,DoS,1
0.1577,tcp,8,0,0,0,0,0,0,0,0,0,0.9488,0.0945,0.9121,REJ,DoS,1
0.5647,tcp,389,0,0,3,1,0,0,0,0,0,0.9825,0.0263,0.8469,S0,DoS,1
8.9228,udp,3552,3711,0,0,0,0,1,0,0,0,0.0285,0.0352,0.7909,SF,normal,0
6.9814,tcp,885,327,0,0,0,0,0,0,0,0,0.0285,0.0208,0.8743,SF,normal,0
5.0275,tcp,159,4301,0,0,0,0,1,0,0,0,0.0581,0.0495,0.8062,SF,normal,0
2.3603,udp,3261,570,0,0,0,0,1,0,0,0,0.0501,0.0963,0.7061,SF,normal,0
0.2974,icmp,371,0,0,2,0,0,0,0,0,0,0.8991,0.0776,0.9359,RSTO,DoS,1
5.2166,tcp,3761,2397,0,0,0,0,1,0,0,0,0.0465,0.0444,0.9243,SF,normal,0
9.4187,tcp,13834,5183,0,0,0,1,1,2,1,1,0.06,0.0865,0.8805,SF,U2R,1
8.9532,tcp,3450,6361,0,0,0,0,0,2,0,0,0.2676,0.1664,0.3821,SF,R2L,1
0.2281,icmp,121,0,0,3,1,0,0,0,0,0,0.8444,0.1509,0.9338,REJ,DoS,1
0.7749,tcp,403,0,0,0,1,0,0,0,0,0,0.8489,0.1729,0.8372,S0,DoS,1
4.0852,tcp,259,494,0,0,0,0,0,0,0,0,0.7217,0.5725,0.3635,REJ,Probe,1
6.6374,udp,2363,120,0,0,0,0,1,0,0,0,0.0045,0.0267,0.856,REJ,normal,0
3.0833,tcp,592,40,0,0,0,2,0,0,0,0,0.5765,0.3246,0.4629,REJ,Probe,1
6.1121,tcp,4447,4535,0,0,0,0,1,0,0,0,0.0881,0.0151,0.7245,SF,normal,0
8.6269,tcp,639,373,0,0,0,0,1,0,0,0,0.4134,0.3723,0.1383,SF,Probe,1
0.4625,tcp,2405,2650,0,0,0,0,0,0,0,0,0.07,0.0837,0.7821,SF,normal,0
0.7823,tcp,2081,7139,0,0,0,1,0,0,0,0,0.2732,0.3706,0.4331,RSTO,R2L,1
2.0203,tcp,4755,7737,0,0,0,1,1,0,0,0,0.0216,0.4839,0.4672,SF,R2L,1
18.2614,icmp,3091,1678,0,0,0,0,1,0,0,0,0.0413,0.0889,0.9159,SF,normal,0
22.637,tcp,4118,4589,0,0,0,0,1,0,0,0,0.0858,0.0019,0.9819,REJ,normal,0
5.8353,tcp,7782,8402,0,0,0,1,1,9,0,4,0.1345,0.1572,0.5012,RSTO,U2R,1
15.8487,udp,1850,2782,0,0,0,0,1,0,0,0,0.0774,0.0821,0.7734,SF,normal,0
0.1996,tcp,238,833,0,0,0,0,0,0,0,0,0.549,0.5185,0.3656,REJ,Probe,1
0.1836,tcp,477,0,0,0,0,0,0,0,0,0,0.7015,0.1997,0.9522,S0,DoS,1
5.7568,tcp,384,3681,0,0,0,0,1,0,0,0,0.0507,0.0913,0.9306,REJ,normal,0
3.2357,tcp,2145,4037,0,0,0,0,0,0,0,0,0.0191,0.0509,0.9125,SF,normal,0
6.811,tcp,1243,3610,0,0,0,0,1,0,0,0,0.0335,0.065,0.908,SF,normal,0
10.7741,tcp,736,684,0,0,0,1,0,0,0,0,0.6666,0.5166,0.4819,REJ,Probe,1
9.3066,icmp,2527,423,0,0,0,0,0,0,0,0,0.0726,0.0445,0.9262,SF,normal,0
0.0135,tcp,457,0,0,1,0,0,0,0,0,0,0.8141,0.1737,0.9459,SF,DoS,1
3.6067,tcp,2461,1334,0,1,0,0,1,0,0,0,0.0725,0.0683,0.7682,SF,normal,0
0.5488,tcp,249,0,0,3,0,0,0,0,0,0,0.9417,0.0192,0.8707,S0,DoS,1
7.5303,tcp,398,459,0,0,0,0,1,0,0,0,0.3936,0.4772,0.203,S0,Probe,1
2.1154,tcp,18711,10543,0,0,0,1,1,2,1,3,0.0207,0.115,0.7037,RSTO,U2R,1
0.8184,udp,3339,4630,0,0,0,0,1,0,0,0,0.0461,0.0687,0.8371,SF,normal,0
0.5963,tcp,290,168,0,0,0,0,0,0,0,0,0.3243,0.5004,0.482,SF,Probe,1
0.4306,udp,847,284,0,0,0,1,0,0,0,0,0.3005,0.3081,0.1871,SF,Probe,1
0.0799,udp,110,0,0,0,0,0,0,0,0,0,0.8631,0.1721,0.9733,S0,DoS,1
7.4992,tcp,5480,9542,0,0,0,2,1,3,1,2,0.0832,0.0073,0.7893,RSTO,U2R,1
2.628,udp,2475,110,0,0,0,0,1,0,0,0,0.0783,0.021,0.9191,SF,normal,0
11.2187,tcp,3735,2793,0,0,0,0,1,0,0,0,0.006,0.0706,0.8149,SF,normal,0
9.5766,udp,895,187,0,0,0,0,1,0,0,0,0.6286,0.5991,0.2839,REJ,Probe,1
7.9919,tcp,3218,755,0,0,0,0,1,0,0,0,0.0486,0.0001,0.9697,SF,normal,0
0.596,icmp,186,470,0,0,0,0,1,0,0,0,0.691,0.2355,0.1319,SF,Probe,1
0.3661,tcp,5819,507,0,0,0,1,1,1,0,1,0.1876,0.3325,0.5611,REJ,R2L,1
11.4553,tcp,3165,1202,0,0,0,0,1,0,0,0,0.0356,0.0145,0.7585,SF,normal,0
3.0362,tcp,6321,4716,0,0,0,2,0,0,0,1,0.2259,0.2462,0.5555,SF,R2L,1
0.3443,udp,1515,108,0,0,0,0,1,0,0,0,0.0904,0.0196,0.9915,SF,normal,0
1.0663,icmp,81,0,0,2,0,0,0,0,0,0,0.9266,0.0747,0.8102,REJ,DoS,1
0.5115,tcp,106,0,0,1,0,0,0,0,0,0,0.971,0.022,0.9686,SF,DoS,1
0.2542,tcp,7852,1712,0,0,0,0,1,0,0,0,0.1894,0.4652,0.6472,RSTO,R2L,1
0.3246,udp,3400,793,0,0,0,0,0,0,0,0,0.064,0.0117,0.8395,SF,normal,0
6.0759,tcp,1295,1612,0,0,0,0,1,0,0,0,0.0345,0.0923,0.9725,SF,normal,0
0.1466,icmp,418,0,0,0,0,0,0,0,0,0,0.9837,0.057,0.8311,RSTO,DoS,1
0.18,icmp,293,0,0,0,0,0,0,0,0,0,0.9174,0.0294,0.9514,REJ,DoS,1
0.1099,icmp,218,0,0,0,0,0,0,0,0,0,0.8203,0.0318,0.9146,S0,DoS,1
1.0496,tcp,1089,4033,0,0,0,0,1,0,0,0,0.0135,0.0548,0.7543,SF,normal,0
17.0827,tcp,1938,4532,0,0,0,0,1,0,0,0,0.0343,0.0436,0.8556,SF,normal,0
1.7347,udp,3212,4634,0,0,0,0,1,0,0,0,0.0843,0.035,0.7689,SF,normal,0
0.2916,udp,222,359,0,0,0,1,0,1,0,0,0.5468,0.2379,0.1896,REJ,Probe,1
11.3372,tcp,3719,370,0,0,0,0,1,0,0,0,0.0187,0.0813,0.8972,SF,normal,0
9.9946,tcp,2183,3027,0,0,0,1,1,0,0,0,0.0776,0.0397,0.9721,SF,normal,0
17.1356,tcp,15674,5993,0,0,0,1,1,1,1,0,0.0323,0.11,0.463,RSTO,U2R,1
9.0702,udp,1503,4702,0,0,0,0,0,0,0,0,0.0949,0.045,0.979,SF,normal,0
26.4572,tcp,6368,6317,0,0,0,0,1,9,1,4,0.0085,0.1355,0.8441,RSTO,U2R,1
0.092,icmp,113,0,0,0,0,0,0,0,0,0,0.8463,0.0989,0.9535,REJ,DoS,1
0.4495,udp,104,617,0,0,0,0,1,0,0,0,0.7178,0.5905,0.3429,SF,Probe,1
2.3876,tcp,1060,4259,0,0,0,0,1,0,0,0,0.0737,0.0479,0.7281,SF,normal,0
2.3277,icmp,4952,1958,0,0,0,0,1,0,0,0,0.0161,0.0449,0.923,SF,normal,0
0.0147,icmp,317,0,0,0,0,0,0,0,0,0,0.8657,0.1515,0.9282,S0,DoS,1
0.851,udp,643,592,0,0,0,0,0,1,0,0,0.7994,0.3343,0.2547,SF,Probe,1
0.1344,udp,108,0,1,0,0,0,0,0,0,0,0.7901,0.0671,0.8185,S0,DoS,1
2.1291,udp,2957,1653,0,0,0,0,0,0,0,0,0.0924,0.0809,0.908,SF,normal,0
1.5034,udp,183,408,0,0,0,0,1,0,0,0,0.3349,0.3331,0.3647,REJ,Probe,1
2.6826,tcp,249,60,0,0,0,0,0,0,0,0,0.4059,0.4032,0.2628,SF,Probe,1
0.1727,udp,243,0,0,2,1,0,0,0,0,0,0.7967,0.1685,0.9746,RSTO,DoS,1
0.8393,udp,537,534,0,0,0,0,1,0,0,0,0.4036,0.5395,0.2684,SF,Probe,1
1.5641,icmp,728,175,0,0,0,1,0,0,0,0,0.3381,0.2405,0.2532,SF,Probe,1
0.0603,icmp,366,0,0,1,0,0,0,0,0,0,0.715,0.0486,0.9541,S0,DoS,1
3.1995,udp,460,457,0,0,0,0,0,0,0,0,0.0747,0.0203,0.7146,SF,normal,0
9.2028,tcp,4517,2431,0,0,0,0,1,0,0,0,0.0958,0.0417,0.8238,SF,normal,0
2.8046,udp,3511,3108,0,0,0,0,1,0,0,0,0.063,0.0926,0.7596,S0,normal,0
5.4384,icmp,4497,3700,0,0,0,0,1,0,0,0,0.0185,0.0759,0.9385,SF,normal,0
0.4536,tcp,1265,4661,0,0,0,0,1,0,0,0,0.0312,0.0963,0.9949,SF,normal,0
0.6031,tcp,2719,1780,0,0,0,0,0,0,0,0,0.0507,0.0885,0.7127,SF,normal,0
5.9087,udp,366,4016,0,0,0,0,1,0,0,0,0.0106,0.0833,0.9288,SF,normal,0
1.7812,udp,1084,4199,0,0,0,0,1,0,0,0,0.0096,0.0169,0.9948,SF,normal,0
0.0242,icmp,271,99,0,0,0,1,0,0,0,0,0.6078,0.599,0.1139,REJ,Probe,1
2.6851,tcp,8589,5298,0,0,0,1,0,1,0,0,0.1348,0.1733,0.3371,SF,R2L,1
6.3453,tcp,4064,2909,0,0,0,0,0,0,0,0,0.0673,0.0264,0.9901,SF,normal,0
6.7793,tcp,15640,14725,0,0,0,0,1,3,1,2,0.1372,0.1923,0.5852,SF,U2R,1
0.3676,udp,458,0,0,2,0,0,0,0,0,0,0.7587,0.0186,0.9888,REJ,DoS,1
1.8769,tcp,2643,868,0,0,0,0,0,0,0,0,0.0228,0.0902,0.8569,SF,normal,0
4.0561,icmp,834,3409,0,0,0,0,1,0,0,0,0.0289,0.0226,0.9124,SF,normal,0
0.0654,tcp,102,0,0,3,0,0,0,0,0,0,0.9847,0.1445,0.9449,S0,DoS,1
0.3068,udp,867,948,0,0,0,2,0,0,0,0,0.6119,0.4044,0.1085,SF,Probe,1
0.8331,udp,217,0,0,1,0,0,0,0,0,0,0.9732,0.1305,0.895,S0,DoS,1
2.7166,udp,798,3068,0,0,0,0,1,0,0,0,0.0535,0.0401,0.8919,SF,normal,0
0.1073,udp,1921,1088,0,0,0,0,1,0,0,0,0.0736,0.0131,0.896,SF,normal,0
11.0112,tcp,1708,2624,0,0,0,0,1,0,0,0,0.0528,0.0972,0.9448,SF,normal,0
3.6421,tcp,158,3232,0,0,0,1,1,0,0,0,0.0552,0.0328,0.9631,SF,normal,0
0.9848,udp,1715,119,0,0,0,0,1,0,0,0,0.0531,0.0653,0.7159,SF,normal,0
3.0893,tcp,968,4090,0,0,0,0,0,0,0,0,0.0978,0.0584,0.7577,SF,normal,0
0.1931,icmp,427,765,0,0,0,0,0,0,0,0,0.5619,0.4748,0.4154,S0,Probe,1
4.5175,tcp,5756,6525,0,0,0,1,0,0,0,0,0.2673,0.3009,0.6119,SF,R2L,1
3.9664,udp,2822,2087,0,0,0,0,1,0,0,0,0.0169,0.0075,0.7905,SF,normal,0
18.2771,tcp,6730,7418,0,0,0,2,0,0,0,0,0.2853,0.2762,0.3196,REJ,R2L,1
1.1139,tcp,4774,2664,0,0,0,0,0,0,0,0,0.0218,0.0611,0.8014,SF,normal,0
8.035,udp,973,3750,0,0,0,0,0,0,0,0,0.0799,0.0321,0.8537,SF,normal,0
2.5203,tcp,2190,3017,0,0,0,0,1,0,0,0,0.0469,0.026,0.7483,SF,normal,0
0.6454,udp,227,0,1,0,0,0,0,0,0,0,0.9176,0.1272,0.8897,SF,DoS,1
0.9353,tcp,14699,2577,0,0,0,0,1,4,1,2,0.1558,0.1743,0.5948,SF,U2R,1
1.5341,udp,82,0,0,0,0,0,0,0,0,0,0.8121,0.0811,0.8619,S0,DoS,1
2.3741,icmp,1359,4876,0,0,0,0,1,0,0,0,0.0167,0.0753,0.7708,SF,normal,0
0.0214,udp,321,0,0,0,0,0,0,0,0,0,0.7894,0.1288,0.8202,S0,DoS,1
2.0357,udp,761,1329,0,0,0,0,0,0,0,0,0.0202,0.0103,0.8563,REJ,normal,0
0.3493,tcp,1325,6037,0,0,0,1,0,2,0,0,0.2325,0.2012,0.4533,SF,R2L,1
0.1817,tcp,323,0,0,0,1,0,0,0,0,0,0.9049,0.0254,0.9544,S0,DoS,1
8.1989,icmp,2868,3024,0,0,0,0,1,0,0,0,0.0385,0.011,0.8452,SF,normal,0
0.3467,icmp,102,0,0,0,0,0,0,0,0,0,0.845,0.1851,0.8343,REJ,DoS,1
0.2708,tcp,290,0,0,0,0,0,0,0,0,0,0.8352,0.1046,0.9627,S0,DoS,1
3.9365,udp,1655,375,0,0,0,0,1,0,0,0,0.0512,0.0258,0.7671,SF,normal,0
0.0909,icmp,389,0,0,1,0,0,0,0,0,0,0.7518,0.1256,0.8358,RSTO,DoS,1
5.6198,tcp,1471,776,0,0,0,0,1,0,0,0,0.0658,0.0177,0.8631,REJ,normal,0
0.4947,tcp,484,0,0,0,0,0,0,0,0,0,0.9805,0.1459,0.9009,S0,DoS,1
5.2534,tcp,542,941,0,0,0,0,0,0,0,0,0.5645,0.3219,0.1413,SF,Probe,1
5.0059,udp,300,785,0,0,0,0,0,0,0,0,0.5911,0.5731,0.3503,REJ,Probe,1
0.0027,icmp,136,0,0,0,0,0,0,0,0,0,0.947,0.0703,0.9447,REJ,DoS,1
0.3478,icmp,43,0,0,0,0,0,0,0,0,0,0.9907,0.1586,0.8961,S0,DoS,1
2.7522,tcp,270,2519,0,0,0,0,1,0,0,0,0.0668,0.0894,0.7536,SF,normal,0
0.2529,tcp,368,105,0,0,0,0,1,1,0,0,0.7847,0.2867,0.3996,REJ,Probe,1
0.4791,tcp,4265,1357,0,0,0,0,1,0,0,0,0.01,0.045,0.7979,SF,normal,0
3.8987,tcp,4815,2499,0,0,0,0,1,0,0,0,0.0317,0.0004,0.9734,SF,normal,0
0.5673,udp,904,3381,0,0,0,0,1,0,0,0,0.0894,0.065,0.7191,SF,normal,0
2.3239,tcp,2194,3578,0,0,0,0,0,0,0,0,0.0685,0.0529,0.9745,SF,normal,0
0.6486,tcp,175,0,0,0,1,0,0,0,0,0,0.8036,0.0372,0.9884,S0,DoS,1
2.6999,tcp,3946,329,0,0,0,0,1,0,0,0,0.0076,0.0604,0.844,SF,normal,0
0.7157,icmp,383,0,0,1,0,0,0,0,0,0,0.864,0.1546,0.99,S0,DoS,1
0.524,tcp,708,3143,0,0,0,0,1,0,0,0,0.082,0.0847,0.9582,SF,normal,0
6.8116,tcp,3174,4602,0,0,0,0,1,0,0,0,0.0781,0.0513,0.9386,SF,normal,0
0.8587,tcp,307,0,0,2,0,0,0,0,0,0,0.8331,0.0988,0.9725,S0,DoS,1
0.5279,udp,1784,4564,0,0,0,0,1,0,0,0,0.0946,0.0169,0.9197,SF,normal,0
2.7662,icmp,1586,646,0,0,0,0,0,0,0,0,0.0472,0.0094,0.8806,SF,normal,0
0.669,tcp,314,0,0,0,0,0,0,0,0,0,0.9309,0.1272,0.9653,S0,DoS,1
2.3396,tcp,4439,3147,0,0,0,0,1,0,0,0,0.0763,0.0119,0.7737,SF,normal,0
0.016,tcp,51,71,0,0,0,2,0,0,0,0,0.653,0.5812,0.4652,SF,Probe,1
1.4262,tcp,1555,1062,0,0,0,0,0,0,0,0,0.057,0.0634,0.9494,S0,normal,0
2.4923,udp,2943,4767,0,0,0,0,1,0,0,0,0.0841,0.0951,0.8244,REJ,normal,0
0.4929,udp,394,0,0,3,0,0,0,0,0,0,0.8556,0.1072,0.9542,S0,DoS,1
4.6537,udp,2525,3318,0,0,0,0,1,0,0,0,0.0728,0.0762,0.9551,SF,normal,0
6.082,tcp,704,4991,0,0,0,0,1,0,0,0,0.0864,0.0026,0.7588,SF,normal,0
5.4815,tcp,3543,2354,0,0,0,0,0,0,0,0,0.0349,0.0664,0.7392,SF,normal,0
3.8339,icmp,2441,424,0,0,0,0,1,0,0,0,0.0072,0.0566,0.9538,REJ,normal,0
2.3995,tcp,537,725,0,0,0,0,1,0,0,0,0.7097,0.3666,0.3867,REJ,Probe,1
12.6805,udp,1567,4952,0,0,0,0,0,0,0,0,0.0486,0.0159,0.8731,SF,normal,0
1.4915,tcp,615,370,0,0,0,0,0,1,0,0,0.4722,0.3168,0.1209,S0,Probe,1
10.561,tcp,6825,7260,0,0,0,0,0,0,0,0,0.2027,0.4422,0.5827,RSTO,R2L,1
5.1545,tcp,3349,2801,0,0,0,0,0,0,0,0,0.0913,0.09,0.7323,SF,normal,0
6.3044,tcp,8552,4576,0,0,0,0,1,1,0,0,0.1207,0.482,0.6398,REJ,R2L,1
0.032,tcp,4756,2295,0,0,0,0,1,0,0,0,0.0027,0.0127,0.8364,SF,normal,0
10.1173,tcp,7475,10681,0,0,0,1,1,1,0,3,0.1905,0.1,0.5266,RSTO,U2R,1
2.0593,udp,4778,3672,0,0,0,0,1,0,0,0,0.0385,0.0871,0.8549,SF,normal,0
0.6381,icmp,445,0,0,0,0,0,0,0,0,0,0.7934,0.1408,0.852,S0,DoS,1
3.0419,udp,4043,3560,0,0,0,0,1,0,0,0,0.082,0.003,0.7887,SF,normal,0
12.6619,tcp,1368,1590,0,0,0,0,1,0,0,0,0.0903,0.0223,0.7178,SF,normal,0
0.1515,icmp,280,0,0,0,0,0,0,0,0,0,0.9106,0.0175,0.9996,S0,DoS,1
1.0338,icmp,73,0,0,0,0,0,0,0,0,0,0.8507,0.1056,0.8464,S0,DoS,1
1.5491,tcp,1651,1213,0,0,0,0,1,0,0,0,0.0108,0.0208,0.8821,SF,normal,0
5.3985,tcp,3730,3969,0,0,0,0,1,0,0,0,0.0473,0.0297,0.9193,SF,normal,0
1.1468,tcp,8,0,0,2,0,0,0,0,0,0,0.7423,0.0695,0.9277,S0,DoS,1
0.0611,tcp,280,0,1,0,0,0,0,0,0,0,0.7084,0.194,0.8025,S0,DoS,1
1.1922,tcp,18799,14780,0,0,0,0,1,2,0,2,0.0839,0.0697,0.4431,SF,U2R,1
2.0383,tcp,471,105,0,0,0,0,0,0,0,0,0.7825,0.3229,0.3894,REJ,Probe,1
7.7844,tcp,2819,12456,0,0,0,0,1,7,0,0,0.1112,0.0902,0.4896,SF,U2R,1
0.165,tcp,442,0,1,0,0,0,0,0,0,0,0.8951,0.1114,0.9305,S0,DoS,1
2.6589,tcp,2463,939,0,0,0,0,1,0,0,0,0.0256,0.0142,0.7073,SF,normal,0
1.2079,tcp,3018,111,0,0,0,0,1,0,0,0,0.0212,0.0836,0.7394,SF,normal,0
1.6484,tcp,756,989,0,0,0,0,1,0,0,0,0.6819,0.4889,0.1425,SF,Probe,1
0.105,tcp,204,0,0,0,0,0,0,0,0,0,0.8433,0.0163,0.8283,REJ,DoS,1
1.9917,tcp,3747,2966,0,0,0,0,1,0,0,0,0.0664,0.0349,0.9135,SF,normal,0
2.1322,udp,3296,2174,0,0,0,0,1,0,0,0,0.0645,0.0397,0.9644,SF,normal,0
12.9906,tcp,10561,4739,0,0,0,3,1,6,1,0,0.0909,0.124,0.7076,SF,U2R,1
0.9934,icmp,116,0,0,0,0,0,0,0,0,0,0.8431,0.1955,0.8669,RSTO,DoS,1
0.3359,udp,1978,4981,0,0,0,0,1,0,0,0,0.0633,0.067,0.7761,SF,normal,0
5.2534,udp,3122,406,0,0,0,0,1,0,0,0,0.0782,0.0976,0.8632,SF,normal,0
9.8428,icmp,3248,4180,0,0,0,0,1,0,0,0,0.0409,0.0655,0.781,SF,normal,0
24.3175,udp,2624,3400,0,0,0,0,1,0,0,0,0.0287,0.0637,0.8772,SF,normal,0
0.9234,tcp,4347,3728,0,0,0,1,1,0,0,0,0.0227,0.0305,0.7108,SF,normal,0
8.9992,icmp,2284,318,0,0,0,0,1,0,0,0,0.0647,0.0786,0.8749,SF,normal,0
0.5175,tcp,542,893,0,0,0,1,1,0,0,0,0.6811,0.2183,0.1422,S0,Probe,1
3.2327,udp,456,1419,0,0,0,0,1,0,0,0,0.0729,0.0241,0.9506,SF,normal,0
0.78,tcp,1,760,0,0,0,0,0,1,0,0,0.333,0.5754,0.1113,REJ,Probe,1
1.53,udp,162,192,0,0,0,0,1,1,0,0,0.5646,0.3413,0.124,S0,Probe,1
